Chr;Motif name;Motif pos
chr4;gbfA_M1673_1.02;1177
chr4;gbfA_M1673_1.02;1184
chr4;gbfA_M1673_1.02;1184
chr4;gbfA_M1673_1.02;1193
chr4;gbfA_M1673_1.02;1206
chr4;gbfA_M1673_1.02;1220
chr4;gbfA_M1673_1.02;1220
chr4;gbfA_M1673_1.02;1220
chr4;gbfA_M1673_1.02;1243
chr4;gbfA_M1673_1.02;1247
chr4;gbfA_M1673_1.02;1253
chr4;gbfA_M1673_1.02;1256
chr4;gbfA_M1673_1.02;1257
chr4;gbfA_M1673_1.02;1262
chr4;gbfA_M1673_1.02;1275
chr4;gbfA_M1673_1.02;1297
chr4;gbfA_M1673_1.02;1314
chr4;gbfA_M1673_1.02;1314
chr4;gbfA_M1673_1.02;1324
chr4;gbfA_M1673_1.02;1327
chr4;gbfA_M1673_1.02;1345
chr4;gbfA_M1673_1.02;1345
chr4;gbfA_M1673_1.02;1362
chr4;gbfA_M1673_1.02;1363
chr4;gbfA_M1673_1.02;1373
chr4;gbfA_M1673_1.02;1382
chr4;gbfA_M1673_1.02;1398
chr4;gbfA_M1673_1.02;1403
chr4;gbfA_M1673_1.02;1403
chr4;gbfA_M1673_1.02;1426
chr4;gbfA_M1673_1.02;1435
chr4;gbfA_M1673_1.02;1435
chr4;gbfA_M1673_1.02;1439
chr4;gbfA_M1673_1.02;1460
chr4;gbfA_M1673_1.02;1463
chr4;gbfA_M1673_1.02;1506
chr4;gbfA_M1673_1.02;1524
chr4;gbfA_M1673_1.02;1529
chr4;gbfA_M1673_1.02;1530
chr4;gbfA_M1673_1.02;1534
chr4;gbfA_M1673_1.02;1534
chr4;gbfA_M1673_1.02;1537
chr4;gbfA_M1673_1.02;1538
chr4;gbfA_M1673_1.02;1551
chr4;gbfA_M1673_1.02;1559
chr4;gbfA_M1673_1.02;1559
chr4;gbfA_M1673_1.02;1565
chr4;gbfA_M1673_1.02;1581
chr4;gbfA_M1673_1.02;1627
chr4;gbfA_M1673_1.02;1638
chr4;gbfA_M1673_1.02;1640
chr4;gbfA_M1673_1.02;1669
chr4;gbfA_M1673_1.02;1669
chr4;gbfA_M1673_1.02;1670
chr4;gbfA_M1673_1.02;1675
chr4;gbfA_M1673_1.02;1714
chr4;gbfA_M1673_1.02;1720
chr4;gbfA_M1673_1.02;1724
chr4;gbfA_M1673_1.02;1753
chr4;gbfA_M1673_1.02;1753
chr4;gbfA_M1673_1.02;1756
chr4;gbfA_M1673_1.02;1756
chr4;gbfA_M1673_1.02;1756
chr4;gbfA_M1673_1.02;1756
chr4;gbfA_M1673_1.02;1759
chr4;gbfA_M1673_1.02;1759
chr4;gbfA_M1673_1.02;1761
chr4;gbfA_M1673_1.02;1764
chr4;gbfA_M1673_1.02;1771
chr4;gbfA_M1673_1.02;1771
chr4;gbfA_M1673_1.02;1778
chr4;gbfA_M1673_1.02;1785
chr4;gbfA_M1673_1.02;1801
chr4;gbfA_M1673_1.02;1804
chr4;gbfA_M1673_1.02;1805
chr4;gbfA_M1673_1.02;1813
chr4;gbfA_M1673_1.02;1830
chr4;gbfA_M1673_1.02;1830
chr4;gbfA_M1673_1.02;1835
chr4;gbfA_M1673_1.02;1842
chr4;gbfA_M1673_1.02;1845
chr4;gbfA_M1673_1.02;1845
chr4;gbfA_M1673_1.02;1855
chr4;gbfA_M1673_1.02;1858
chr4;gbfA_M1673_1.02;1867
chr4;gbfA_M1673_1.02;1883
chr4;gbfA_M1673_1.02;1889
chr4;gbfA_M1673_1.02;1906
chr4;gbfA_M1673_1.02;1907
chr4;gbfA_M1673_1.02;1926
chr4;gbfA_M1673_1.02;1928
chr4;gbfA_M1673_1.02;1937
chr4;gbfA_M1673_1.02;1943
chr4;gbfA_M1673_1.02;1944
chr4;gbfA_M1673_1.02;1947
chr4;gbfA_M1673_1.02;1962
chr4;gbfA_M1673_1.02;1962
chr4;gbfA_M1673_1.02;1967
chr4;gbfA_M1673_1.02;1968
chr4;gbfA_M1673_1.02;1971
chr4;gbfA_M1673_1.02;1971
chr4;gbfA_M1673_1.02;1971
chr4;gbfA_M1673_1.02;1971
chr4;gbfA_M1673_1.02;1973
chr4;gbfA_M1673_1.02;1974
chr4;gbfA_M1673_1.02;1981
chr4;gbfA_M1673_1.02;1983
chr4;gbfA_M1673_1.02;1985
chr4;gbfA_M1673_1.02;1991
chr4;gbfA_M1673_1.02;2001
chr4;gbfA_M1673_1.02;2006
chr4;gbfA_M1673_1.02;2010
chr4;gbfA_M1673_1.02;2010
chr4;gbfA_M1673_1.02;2016
chr4;gbfA_M1673_1.02;2017
chr4;gbfA_M1673_1.02;2019
chr4;gbfA_M1673_1.02;2024
chr4;gbfA_M1673_1.02;2034
chr4;gbfA_M1673_1.02;2038
chr4;gbfA_M1673_1.02;2050
chr4;gbfA_M1673_1.02;2063
chr4;gbfA_M1673_1.02;2093
chr4;gbfA_M1673_1.02;2103
chr4;gbfA_M1673_1.02;2136
chr4;gbfA_M1673_1.02;2138
chr4;gbfA_M1673_1.02;2167
chr4;gbfA_M1673_1.02;2167
chr4;gbfA_M1673_1.02;2167
chr4;gbfA_M1673_1.02;2169
chr4;gbfA_M1673_1.02;2173
chr4;gbfA_M1673_1.02;2177
chr4;gbfA_M1673_1.02;2189
chr4;gbfA_M1673_1.02;2195
chr4;gbfA_M1673_1.02;2198
chr4;gbfA_M1673_1.02;2206
chr4;gbfA_M1673_1.02;2217
chr4;gbfA_M1673_1.02;2217
chr4;gbfA_M1673_1.02;2220
chr4;gbfA_M1673_1.02;2220
chr4;gbfA_M1673_1.02;2220
chr4;gbfA_M1673_1.02;2221
chr4;gbfA_M1673_1.02;2238
chr4;gbfA_M1673_1.02;2238
chr4;gbfA_M1673_1.02;2250
chr4;gbfA_M1673_1.02;2250
chr4;gbfA_M1673_1.02;2250
chr4;gbfA_M1673_1.02;2259
chr4;gbfA_M1673_1.02;2264
chr4;gbfA_M1673_1.02;2264
chr4;gbfA_M1673_1.02;2270
chr4;gbfA_M1673_1.02;2272
chr4;gbfA_M1673_1.02;2274
chr4;gbfA_M1673_1.02;2274
chr4;gbfA_M1673_1.02;2278
chr4;gbfA_M1673_1.02;2278
chr4;gbfA_M1673_1.02;2279
chr4;gbfA_M1673_1.02;2299
chr4;gbfA_M1673_1.02;2299
chr4;gbfA_M1673_1.02;2299
chr4;gbfA_M1673_1.02;2299
chr4;gbfA_M1673_1.02;2303
chr4;gbfA_M1673_1.02;2331
chr4;gbfA_M1673_1.02;2333
chr4;gbfA_M1673_1.02;2348
chr4;gbfA_M1673_1.02;2354
chr4;gbfA_M1673_1.02;2374
chr4;gbfA_M1673_1.02;2395
chr4;gbfA_M1673_1.02;2398
chr4;gbfA_M1673_1.02;2410
chr4;gbfA_M1673_1.02;2410
chr4;gbfA_M1673_1.02;2423
chr4;gbfA_M1673_1.02;2426
chr4;gbfA_M1673_1.02;2464
chr4;gbfA_M1673_1.02;2471
chr4;gbfA_M1673_1.02;2481
chr4;gbfA_M1673_1.02;2484
chr4;gbfA_M1673_1.02;2485
chr4;gbfA_M1673_1.02;2488
chr4;gbfA_M1673_1.02;2533
chr4;gbfA_M1673_1.02;2543
chr4;gbfA_M1673_1.02;2545
chr4;gbfA_M1673_1.02;2545
chr4;gbfA_M1673_1.02;2562
chr4;gbfA_M1673_1.02;2591
chr4;gbfA_M1673_1.02;2596
chr4;gbfA_M1673_1.02;2627
chr4;gbfA_M1673_1.02;2639
chr4;gbfA_M1673_1.02;2650
chr4;gbfA_M1673_1.02;2654
chr4;gbfA_M1673_1.02;2665
chr4;gbfA_M1673_1.02;2665
chr4;gbfA_M1673_1.02;2679
chr4;gbfA_M1673_1.02;2682
chr4;gbfA_M1673_1.02;2687
chr4;gbfA_M1673_1.02;2693
chr4;gbfA_M1673_1.02;2714
chr4;gbfA_M1673_1.02;2
chr4;gbfA_M1673_1.02;21
chr4;gbfA_M1673_1.02;22
chr4;gbfA_M1673_1.02;49
chr4;gbfA_M1673_1.02;68
chr4;gbfA_M1673_1.02;70
chr4;gbfA_M1673_1.02;97
chr4;gbfA_M1673_1.02;100
chr4;gbfA_M1673_1.02;112
chr4;gbfA_M1673_1.02;126
chr4;gbfA_M1673_1.02;134
chr4;gbfA_M1673_1.02;140
chr4;gbfA_M1673_1.02;142
chr4;gbfA_M1673_1.02;150
chr4;gbfA_M1673_1.02;155
chr4;gbfA_M1673_1.02;159
chr4;gbfA_M1673_1.02;174
chr4;gbfA_M1673_1.02;186
chr4;gbfA_M1673_1.02;198
chr4;gbfA_M1673_1.02;218
chr4;gbfA_M1673_1.02;243
chr4;gbfA_M1673_1.02;261
chr4;gbfA_M1673_1.02;268
chr4;gbfA_M1673_1.02;278
chr4;gbfA_M1673_1.02;294
chr4;gbfA_M1673_1.02;300
chr4;gbfA_M1673_1.02;312
chr4;gbfA_M1673_1.02;318
chr4;gbfA_M1673_1.02;321
chr4;gbfA_M1673_1.02;323
chr4;gbfA_M1673_1.02;326
chr4;gbfA_M1673_1.02;332
chr4;gbfA_M1673_1.02;341
chr4;gbfA_M1673_1.02;357
chr4;gbfA_M1673_1.02;360
chr4;gbfA_M1673_1.02;360
chr4;gbfA_M1673_1.02;372
chr4;gbfA_M1673_1.02;386
chr4;gbfA_M1673_1.02;390
chr4;gbfA_M1673_1.02;425
chr4;gbfA_M1673_1.02;426
chr4;gbfA_M1673_1.02;426
chr4;gbfA_M1673_1.02;430
chr4;gbfA_M1673_1.02;430
chr4;gbfA_M1673_1.02;432
chr4;gbfA_M1673_1.02;449
chr4;gbfA_M1673_1.02;450
chr4;gbfA_M1673_1.02;451
chr4;gbfA_M1673_1.02;455
chr4;gbfA_M1673_1.02;472
chr4;gbfA_M1673_1.02;507
chr4;gbfA_M1673_1.02;548
chr4;gbfA_M1673_1.02;562
chr4;gbfA_M1673_1.02;569
chr4;gbfA_M1673_1.02;573
chr4;gbfA_M1673_1.02;576
chr4;gbfA_M1673_1.02;583
chr4;gbfA_M1673_1.02;590
chr4;gbfA_M1673_1.02;596
chr4;gbfA_M1673_1.02;601
chr4;gbfA_M1673_1.02;611
chr4;gbfA_M1673_1.02;614
chr4;gbfA_M1673_1.02;620
chr4;gbfA_M1673_1.02;627
chr4;gbfA_M1673_1.02;627
chr4;gbfA_M1673_1.02;627
chr4;gbfA_M1673_1.02;653
chr4;gbfA_M1673_1.02;679
chr4;gbfA_M1673_1.02;692
chr4;gbfA_M1673_1.02;706
chr4;gbfA_M1673_1.02;726
chr4;gbfA_M1673_1.02;727
chr4;gbfA_M1673_1.02;728
chr4;gbfA_M1673_1.02;741
chr4;gbfA_M1673_1.02;742
chr4;gbfA_M1673_1.02;754
chr4;gbfA_M1673_1.02;769
chr4;gbfA_M1673_1.02;769
chr4;gbfA_M1673_1.02;772
chr4;gbfA_M1673_1.02;772
chr4;gbfA_M1673_1.02;803
chr4;gbfA_M1673_1.02;803
chr4;gbfA_M1673_1.02;810
chr4;gbfA_M1673_1.02;825
chr4;gbfA_M1673_1.02;828
chr4;gbfA_M1673_1.02;861
chr4;gbfA_M1673_1.02;864
chr4;gbfA_M1673_1.02;869
chr4;gbfA_M1673_1.02;869
chr4;gbfA_M1673_1.02;878
chr4;gbfA_M1673_1.02;878
chr4;gbfA_M1673_1.02;884
chr4;gbfA_M1673_1.02;922
chr4;gbfA_M1673_1.02;934
chr4;gbfA_M1673_1.02;936
chr4;gbfA_M1673_1.02;947
chr4;gbfA_M1673_1.02;980
chr4;gbfA_M1673_1.02;1000
chr4;gbfA_M1673_1.02;1047
chr4;gbfA_M1673_1.02;1065
chr4;gbfA_M1673_1.02;1093
chr4;gbfA_M1673_1.02;1094
chr4;gbfA_M1673_1.02;1094
chr4;gbfA_M1673_1.02;1098
chr4;gbfA_M1673_1.02;1100
chr4;gbfA_M1673_1.02;1100
chr4;gbfA_M1673_1.02;1108
chr4;gbfA_M1673_1.02;1108
chr4;gbfA_M1673_1.02;1111
chr4;gbfA_M1673_1.02;1119
chr4;gbfA_M1673_1.02;1119
chr4;gbfA_M1673_1.02;1119
chr4;gbfA_M1673_1.02;1124
chr4;gbfA_M1673_1.02;1165
chr4;gbfA_M1673_1.02;1170
chr4;gbfA_M1673_1.02;1172
chr4;gbfA_M1673_1.02;1174
chr4;gbfA_M1673_1.02;1179
chr4;gbfA_M1673_1.02;1192
chr4;gbfA_M1673_1.02;1192
chr4;gbfA_M1673_1.02;1192
chr4;gbfA_M1673_1.02;1192
chr4;gbfA_M1673_1.02;1204
chr4;gbfA_M1673_1.02;1207
chr4;gbfA_M1673_1.02;1220
chr4;gbfA_M1673_1.02;1231
chr4;gbfA_M1673_1.02;1236
chr4;gbfA_M1673_1.02;1248
chr4;gbfA_M1673_1.02;1254
chr4;gbfA_M1673_1.02;1254
chr4;gbfA_M1673_1.02;1255
chr4;gbfA_M1673_1.02;1261
chr4;gbfA_M1673_1.02;1286
chr4;gbfA_M1673_1.02;1293
chr4;gbfA_M1673_1.02;1293
chr4;gbfA_M1673_1.02;1300
chr4;gbfA_M1673_1.02;1313
chr4;gbfA_M1673_1.02;1333
chr4;gbfA_M1673_1.02;1335
chr4;gbfA_M1673_1.02;1339
chr4;gbfA_M1673_1.02;1346
chr4;gbfA_M1673_1.02;1352
chr4;gbfA_M1673_1.02;1355
chr4;gbfA_M1673_1.02;1365
chr4;gbfA_M1673_1.02;1376
chr4;gbfA_M1673_1.02;1391
chr4;gbfA_M1673_1.02;1400
chr4;gbfA_M1673_1.02;1402
chr4;gbfA_M1673_1.02;1424
chr4;gbfA_M1673_1.02;1424
chr4;gbfA_M1673_1.02;1425
chr4;gbfA_M1673_1.02;1453
chr4;gbfA_M1673_1.02;1475
chr4;gbfA_M1673_1.02;1475
chr4;gbfA_M1673_1.02;1483
chr4;gbfA_M1673_1.02;1493
chr4;gbfA_M1673_1.02;1500
chr4;gbfA_M1673_1.02;1504
chr4;gbfA_M1673_1.02;1523
chr4;gbfA_M1673_1.02;1524
chr4;gbfA_M1673_1.02;1526
chr4;gbfA_M1673_1.02;1556
chr4;gbfA_M1673_1.02;1557
chr4;gbfA_M1673_1.02;1574
chr4;gbfA_M1673_1.02;1574
chr4;gbfA_M1673_1.02;1589
chr4;gbfA_M1673_1.02;1606
chr4;gbfA_M1673_1.02;1612
chr4;gbfA_M1673_1.02;1665
chr4;gbfA_M1673_1.02;1675
chr4;gbfA_M1673_1.02;1682
chr4;gbfA_M1673_1.02;1690
chr4;gbfA_M1673_1.02;1722
chr4;gbfA_M1673_1.02;1729
chr4;gbfA_M1673_1.02;1746
chr4;gbfA_M1673_1.02;1747
chr4;gbfA_M1673_1.02;1748
chr4;gbfA_M1673_1.02;1757
chr4;gbfA_M1673_1.02;1761
chr4;gbfA_M1673_1.02;1763
chr4;gbfA_M1673_1.02;1764
chr4;gbfA_M1673_1.02;1764
chr4;gbfA_M1673_1.02;1776
chr4;gbfA_M1673_1.02;1793
chr4;gbfA_M1673_1.02;1827
chr4;gbfA_M1673_1.02;1842
chr4;gbfA_M1673_1.02;1844
chr4;gbfA_M1673_1.02;1862
chr4;gbfA_M1673_1.02;1878
chr4;gbfA_M1673_1.02;1879
chr4;gbfA_M1673_1.02;1879
chr4;gbfA_M1673_1.02;1879
chr4;gbfA_M1673_1.02;1906
chr4;gbfA_M1673_1.02;1909
chr4;gbfA_M1673_1.02;1920
chr4;gbfA_M1673_1.02;1926
chr4;gbfA_M1673_1.02;1953
chr4;gbfA_M1673_1.02;1955
chr4;gbfA_M1673_1.02;1966
chr4;gbfA_M1673_1.02;1968
chr4;gbfA_M1673_1.02;1976
chr4;gbfA_M1673_1.02;1976
chr4;gbfA_M1673_1.02;1976
chr4;gbfA_M1673_1.02;2029
chr4;gbfA_M1673_1.02;2029
chr4;gbfA_M1673_1.02;2050
chr4;gbfA_M1673_1.02;2063
chr4;gbfA_M1673_1.02;2063
chr4;gbfA_M1673_1.02;2072
chr4;gbfA_M1673_1.02;2072
chr4;gbfA_M1673_1.02;2075
chr4;gbfA_M1673_1.02;2126
chr4;gbfA_M1673_1.02;2146
chr4;gbfA_M1673_1.02;2160
chr4;gbfA_M1673_1.02;2170
chr4;gbfA_M1673_1.02;2172
chr4;gbfA_M1673_1.02;2175
chr4;gbfA_M1673_1.02;2182
chr4;gbfA_M1673_1.02;2189
chr4;gbfA_M1673_1.02;2191
chr4;gbfA_M1673_1.02;2198
chr4;gbfA_M1673_1.02;2199
chr4;gbfA_M1673_1.02;2201
chr4;gbfA_M1673_1.02;2202
chr4;gbfA_M1673_1.02;2203
chr4;gbfA_M1673_1.02;2209
chr4;gbfA_M1673_1.02;2273
chr4;gbfA_M1673_1.02;2275
chr4;gbfA_M1673_1.02;2285
chr4;gbfA_M1673_1.02;2291
chr4;gbfA_M1673_1.02;2304
chr4;gbfA_M1673_1.02;2320
chr4;gbfA_M1673_1.02;2333
chr4;gbfA_M1673_1.02;2341
chr4;gbfA_M1673_1.02;2358
chr4;gbfA_M1673_1.02;2358
chr4;gbfA_M1673_1.02;2368
chr4;gbfA_M1673_1.02;2368
chr4;gbfA_M1673_1.02;2372
chr4;gbfA_M1673_1.02;2373
chr4;gbfA_M1673_1.02;2375
chr4;gbfA_M1673_1.02;2395
chr4;gbfA_M1673_1.02;2399
chr4;gbfA_M1673_1.02;2406
chr4;gbfA_M1673_1.02;2409
chr4;gbfA_M1673_1.02;2427
chr4;gbfA_M1673_1.02;2453
chr4;gbfA_M1673_1.02;2454
chr4;gbfA_M1673_1.02;2469
chr4;gbfA_M1673_1.02;2474
chr4;gbfA_M1673_1.02;2484
chr4;gbfA_M1673_1.02;2485
chr4;gbfA_M1673_1.02;2488
chr4;gbfA_M1673_1.02;2490
chr4;gbfA_M1673_1.02;2490
chr4;gbfA_M1673_1.02;2490
chr4;gbfA_M1673_1.02;2501
chr4;gbfA_M1673_1.02;2501
chr4;gbfA_M1673_1.02;2513
chr4;gbfA_M1673_1.02;2527
chr4;gbfA_M1673_1.02;2528
chr4;gbfA_M1673_1.02;2529
chr4;gbfA_M1673_1.02;2538
chr4;gbfA_M1673_1.02;2573
chr4;gbfA_M1673_1.02;2583
chr4;gbfA_M1673_1.02;2583
chr4;gbfA_M1673_1.02;2589
chr4;gbfA_M1673_1.02;2596
chr4;gbfA_M1673_1.02;2627
chr4;gbfA_M1673_1.02;2632
chr4;gbfA_M1673_1.02;2637
chr4;gbfA_M1673_1.02;2646
chr4;gbfA_M1673_1.02;2649
chr4;gbfA_M1673_1.02;2655
chr4;gbfA_M1673_1.02;2679
chr4;gbfA_M1673_1.02;2679
chr4;gbfA_M1673_1.02;2697
chr4;gbfA_M1673_1.02;2699
chr5;gbfA_M1673_1.02;24
chr5;gbfA_M1673_1.02;36
chr5;gbfA_M1673_1.02;38
chr5;gbfA_M1673_1.02;43
chr5;gbfA_M1673_1.02;45
chr5;gbfA_M1673_1.02;49
chr5;gbfA_M1673_1.02;64
chr5;gbfA_M1673_1.02;64
chr5;gbfA_M1673_1.02;64
chr5;gbfA_M1673_1.02;66
chr5;gbfA_M1673_1.02;71
chr5;gbfA_M1673_1.02;72
chr5;gbfA_M1673_1.02;101
chr5;gbfA_M1673_1.02;107
chr5;gbfA_M1673_1.02;108
chr5;gbfA_M1673_1.02;114
chr5;gbfA_M1673_1.02;123
chr5;gbfA_M1673_1.02;135
chr5;gbfA_M1673_1.02;139
chr5;gbfA_M1673_1.02;146
chr5;gbfA_M1673_1.02;146
chr5;gbfA_M1673_1.02;152
chr5;gbfA_M1673_1.02;158
chr5;gbfA_M1673_1.02;165
chr5;gbfA_M1673_1.02;187
chr5;gbfA_M1673_1.02;197
chr5;gbfA_M1673_1.02;202
chr5;gbfA_M1673_1.02;203
chr5;gbfA_M1673_1.02;205
chr5;gbfA_M1673_1.02;205
chr5;gbfA_M1673_1.02;215
chr5;gbfA_M1673_1.02;215
chr5;gbfA_M1673_1.02;240
chr5;gbfA_M1673_1.02;246
chr5;gbfA_M1673_1.02;280
chr5;gbfA_M1673_1.02;284
chr5;gbfA_M1673_1.02;291
chr5;gbfA_M1673_1.02;302
chr5;gbfA_M1673_1.02;306
chr5;gbfA_M1673_1.02;308
chr5;gbfA_M1673_1.02;333
chr5;gbfA_M1673_1.02;344
chr5;gbfA_M1673_1.02;344
chr5;gbfA_M1673_1.02;366
chr5;gbfA_M1673_1.02;366
chr5;gbfA_M1673_1.02;374
chr5;gbfA_M1673_1.02;374
chr5;gbfA_M1673_1.02;377
chr5;gbfA_M1673_1.02;382
chr5;gbfA_M1673_1.02;383
chr5;gbfA_M1673_1.02;385
chr5;gbfA_M1673_1.02;389
chr5;gbfA_M1673_1.02;389
chr5;gbfA_M1673_1.02;393
chr5;gbfA_M1673_1.02;399
chr5;gbfA_M1673_1.02;417
chr5;gbfA_M1673_1.02;420
chr5;gbfA_M1673_1.02;420
chr5;gbfA_M1673_1.02;421
chr5;gbfA_M1673_1.02;429
chr5;gbfA_M1673_1.02;432
chr5;gbfA_M1673_1.02;445
chr5;gbfA_M1673_1.02;452
chr5;gbfA_M1673_1.02;454
chr5;gbfA_M1673_1.02;466
chr5;gbfA_M1673_1.02;469
chr5;gbfA_M1673_1.02;483
chr5;gbfA_M1673_1.02;493
chr5;gbfA_M1673_1.02;493
chr5;gbfA_M1673_1.02;502
chr5;gbfA_M1673_1.02;502
chr5;gbfA_M1673_1.02;502
chr5;gbfA_M1673_1.02;511
chr5;gbfA_M1673_1.02;520
chr5;gbfA_M1673_1.02;528
chr5;gbfA_M1673_1.02;529
chr5;gbfA_M1673_1.02;553
chr5;gbfA_M1673_1.02;559
chr5;gbfA_M1673_1.02;559
chr5;gbfA_M1673_1.02;570
chr5;gbfA_M1673_1.02;573
chr5;gbfA_M1673_1.02;578
chr5;gbfA_M1673_1.02;588
chr5;gbfA_M1673_1.02;590
chr5;gbfA_M1673_1.02;613
chr5;gbfA_M1673_1.02;616
chr5;gbfA_M1673_1.02;617
chr5;gbfA_M1673_1.02;617
chr5;gbfA_M1673_1.02;619
chr5;gbfA_M1673_1.02;623
chr5;gbfA_M1673_1.02;627
chr5;gbfA_M1673_1.02;628
chr5;gbfA_M1673_1.02;632
chr5;gbfA_M1673_1.02;635
chr5;gbfA_M1673_1.02;658
chr5;gbfA_M1673_1.02;661
chr5;gbfA_M1673_1.02;672
chr5;gbfA_M1673_1.02;675
chr5;gbfA_M1673_1.02;675
chr5;gbfA_M1673_1.02;688
chr5;gbfA_M1673_1.02;689
chr5;gbfA_M1673_1.02;714
chr5;gbfA_M1673_1.02;734
chr5;gbfA_M1673_1.02;736
chr5;gbfA_M1673_1.02;742
chr5;gbfA_M1673_1.02;742
chr5;gbfA_M1673_1.02;742
chr5;gbfA_M1673_1.02;742
chr5;gbfA_M1673_1.02;751
chr5;gbfA_M1673_1.02;751
chr5;gbfA_M1673_1.02;764
chr5;gbfA_M1673_1.02;770
chr5;gbfA_M1673_1.02;771
chr5;gbfA_M1673_1.02;813
chr5;gbfA_M1673_1.02;815
chr5;gbfA_M1673_1.02;816
chr5;gbfA_M1673_1.02;821
chr5;gbfA_M1673_1.02;830
chr5;gbfA_M1673_1.02;834
chr5;gbfA_M1673_1.02;838
chr5;gbfA_M1673_1.02;852
chr5;gbfA_M1673_1.02;857
chr5;gbfA_M1673_1.02;857
chr5;gbfA_M1673_1.02;867
chr5;gbfA_M1673_1.02;870
chr5;gbfA_M1673_1.02;872
chr5;gbfA_M1673_1.02;872
chr5;gbfA_M1673_1.02;879
chr5;gbfA_M1673_1.02;879
chr5;gbfA_M1673_1.02;891
chr5;gbfA_M1673_1.02;891
chr5;gbfA_M1673_1.02;897
chr5;gbfA_M1673_1.02;910
chr5;gbfA_M1673_1.02;914
chr5;gbfA_M1673_1.02;918
chr5;gbfA_M1673_1.02;946
chr5;gbfA_M1673_1.02;952
chr5;gbfA_M1673_1.02;954
chr5;gbfA_M1673_1.02;957
chr5;gbfA_M1673_1.02;959
chr5;gbfA_M1673_1.02;959
chr5;gbfA_M1673_1.02;960
chr5;gbfA_M1673_1.02;968
chr5;gbfA_M1673_1.02;975
chr5;gbfA_M1673_1.02;979
chr5;gbfA_M1673_1.02;981
chr5;gbfA_M1673_1.02;985
chr5;gbfA_M1673_1.02;1006
chr5;gbfA_M1673_1.02;1011
chr5;gbfA_M1673_1.02;1031
chr5;gbfA_M1673_1.02;1037
chr5;gbfA_M1673_1.02;1038
chr5;gbfA_M1673_1.02;1038
chr5;gbfA_M1673_1.02;1042
chr5;gbfA_M1673_1.02;1066
chr5;gbfA_M1673_1.02;1080
chr5;gbfA_M1673_1.02;1081
chr5;gbfA_M1673_1.02;1084
chr5;gbfA_M1673_1.02;1090
chr5;gbfA_M1673_1.02;1091
chr5;gbfA_M1673_1.02;1094
chr5;gbfA_M1673_1.02;1097
chr5;gbfA_M1673_1.02;1109
chr5;gbfA_M1673_1.02;1111
chr5;gbfA_M1673_1.02;1111
chr5;gbfA_M1673_1.02;1125
chr5;gbfA_M1673_1.02;1128
chr5;gbfA_M1673_1.02;1142
chr5;gbfA_M1673_1.02;1142
chr5;gbfA_M1673_1.02;1145
chr5;gbfA_M1673_1.02;1145
chr5;gbfA_M1673_1.02;1146
chr5;gbfA_M1673_1.02;1147
chr5;gbfA_M1673_1.02;1153
chr5;gbfA_M1673_1.02;1155
chr5;gbfA_M1673_1.02;1158
chr5;gbfA_M1673_1.02;1161
chr5;gbfA_M1673_1.02;1172
chr5;gbfA_M1673_1.02;1179
chr5;gbfA_M1673_1.02;1180
chr5;gbfA_M1673_1.02;1180
chr5;gbfA_M1673_1.02;1195
chr5;gbfA_M1673_1.02;1200
chr5;gbfA_M1673_1.02;1211
chr5;gbfA_M1673_1.02;1235
chr5;gbfA_M1673_1.02;1239
chr5;gbfA_M1673_1.02;1257
chr5;gbfA_M1673_1.02;1257
chr5;gbfA_M1673_1.02;1276
chr5;gbfA_M1673_1.02;1276
chr5;gbfA_M1673_1.02;1283
chr5;gbfA_M1673_1.02;1284
chr5;gbfA_M1673_1.02;1289
chr5;gbfA_M1673_1.02;1289
chr5;gbfA_M1673_1.02;1297
chr5;gbfA_M1673_1.02;1297
chr5;gbfA_M1673_1.02;1298
chr5;gbfA_M1673_1.02;1303
chr5;gbfA_M1673_1.02;1316
chr5;gbfA_M1673_1.02;1319
chr5;gbfA_M1673_1.02;1338
chr5;gbfA_M1673_1.02;1347
chr5;gbfA_M1673_1.02;1354
chr5;gbfA_M1673_1.02;1365
chr5;gbfA_M1673_1.02;1365
chr5;gbfA_M1673_1.02;1380
chr5;gbfA_M1673_1.02;1382
chr5;gbfA_M1673_1.02;1395
chr5;gbfA_M1673_1.02;1395
chr5;gbfA_M1673_1.02;1396
chr5;gbfA_M1673_1.02;1409
chr5;gbfA_M1673_1.02;1414
chr5;gbfA_M1673_1.02;1440
chr5;gbfA_M1673_1.02;1441
chr5;gbfA_M1673_1.02;1459
chr5;gbfA_M1673_1.02;1459
chr5;gbfA_M1673_1.02;1459
chr5;gbfA_M1673_1.02;1466
chr5;gbfA_M1673_1.02;1499
chr5;gbfA_M1673_1.02;1500
chr5;gbfA_M1673_1.02;1500
chr5;gbfA_M1673_1.02;1501
chr5;gbfA_M1673_1.02;1512
chr5;gbfA_M1673_1.02;1521
chr5;gbfA_M1673_1.02;1535
chr5;gbfA_M1673_1.02;1538
chr5;gbfA_M1673_1.02;1542
chr5;gbfA_M1673_1.02;1542
chr5;gbfA_M1673_1.02;1548
chr5;gbfA_M1673_1.02;1557
chr5;gbfA_M1673_1.02;1572
chr5;gbfA_M1673_1.02;1585
chr5;gbfA_M1673_1.02;1627
chr5;gbfA_M1673_1.02;1630
chr5;gbfA_M1673_1.02;1630
chr5;gbfA_M1673_1.02;1631
chr5;gbfA_M1673_1.02;1645
